screen_size,color,Y,x,y
0.5,0.965965965965966,65.327,0.3483,0.347
0.5,0.46646646646646645,12.637,0.3518,0.3503
0.5,0.9669669669669669,65.619,0.3491,0.3482
0.5,0.4674674674674675,12.638,0.3519,0.3503
0.5,0.9679679679679679,65.645,0.3491,0.3481
0.5,0.46846846846846846,12.636,0.3517,0.3501
0.5,0.968968968968969,65.647,0.3491,0.3482
0.5,0.4694694694694695,12.892,0.3527,0.3522
0.5,0.96996996996997,65.666,0.3491,0.3482
0.5,0.47047047047047047,12.899,0.3527,0.3523
0.5,0.970970970970971,67.329,0.3486,0.3519
0.5,0.47147147147147145,12.89,0.3526,0.3523
0.5,0.9719719719719719,67.347,0.3486,0.3519
0.5,0.4724724724724725,12.901,0.3526,0.3522
0.5,0.9729729729729729,67.37,0.3486,0.3519
0.5,0.47347347347347346,13.314,0.3484,0.3475
0.5,0.973973973973974,67.41,0.3486,0.3519
0.5,0.4744744744744745,13.327,0.3485,0.3476
0.5,0.974974974974975,67.394,0.3485,0.3519
0.5,0.4754754754754755,13.31,0.3484,0.3474
0.5,0.975975975975976,67.392,0.3485,0.3519
0.5,0.47647647647647645,13.311,0.3484,0.3475
0.5,0.9769769769769769,67.408,0.3485,0.3519
0.5,0.4774774774774775,13.317,0.3483,0.3474
0.5,0.9779779779779779,67.387,0.3486,0.3519
0.5,0.47847847847847846,13.33,0.3484,0.3474
0.5,0.978978978978979,68.1,0.348,0.3494
0.5,0.4794794794794795,13.328,0.3483,0.3475
0.5,0.97997997997998,68.1,0.3479,0.3494
0.5,0.4804804804804805,13.468,0.3539,0.3525
0.5,0.980980980980981,68.097,0.3479,0.3494
0.5,0.48148148148148145,13.49,0.3537,0.3523
0.5,0.9819819819819819,68.115,0.348,0.3493
0.5,0.4824824824824825,13.494,0.3538,0.3525
0.5,0.9829829829829829,68.518,0.3471,0.3475
0.5,0.48348348348348347,13.494,0.3539,0.3524
0.5,0.983983983983984,68.53,0.3471,0.3475
0.5,0.4844844844844845,13.898,0.3504,0.3512
0.5,0.984984984984985,68.485,0.3472,0.3475
0.5,0.4854854854854855,13.891,0.3504,0.3511
0.5,0.985985985985986,68.507,0.3472,0.3475
0.5,0.48648648648648646,13.914,0.3505,0.3513
0.5,0.986986986986987,69.471,0.3458,0.3461
0.5,0.4874874874874875,13.914,0.3503,0.3512
0.5,0.9879879879879879,69.484,0.3458,0.3462
0.5,0.48848848848848847,14.191,0.3515,0.3532
0.5,0.988988988988989,69.472,0.3458,0.3461
0.5,0.4894894894894895,14.201,0.3514,0.3529
0.5,0.98998998998999,69.479,0.3458,0.3462
0.5,0.4904904904904905,14.198,0.3515,0.3531
0.5,0.990990990990991,70.01,0.3471,0.3474
0.5,0.49149149149149146,14.207,0.3515,0.3531
0.5,0.991991991991992,70.045,0.3471,0.3475
0.5,0.4924924924924925,14.365,0.3513,0.3527
0.5,0.992992992992993,70.042,0.3471,0.3474
0.5,0.4934934934934935,14.371,0.3512,0.3527
0.5,0.993993993993994,70.046,0.3471,0.3474
0.5,0.4944944944944945,14.385,0.3511,0.3529
0.5,0.994994994994995,70.669,0.3491,0.3488
0.5,0.4954954954954955,14.379,0.3512,0.3529
0.5,0.995995995995996,70.677,0.3491,0.3487
0.5,0.4964964964964965,14.736,0.351,0.3466
0.5,0.996996996996997,70.704,0.3491,0.3487
0.5,0.4974974974974975,14.738,0.3511,0.3467
0.5,0.997997997997998,70.689,0.3491,0.3488
0.5,0.4984984984984985,14.737,0.3511,0.3467
0.5,0.998998998998999,71.579,0.3498,0.3491
0.5,0.4994994994994995,14.725,0.351,0.3466
0.5,1.0,71.605,0.3497,0.3491
0.6,0.0,,,
0.6,0.5005005005005005,14.876,0.3519,0.3512
0.6,0.001001001001001001,,,
0.6,0.5015015015015015,14.836,0.3519,0.3511
0.6,0.002002002002002002,,,
0.6,0.5025025025025025,14.81,0.3521,0.3512
0.6,0.003003003003003003,0.024,0.2982,0.4211
0.6,0.5035035035035035,14.778,0.352,0.351
0.6,0.004004004004004004,0.018,0.3273,0.3273
0.6,0.5045045045045045,14.867,0.3524,0.3502
0.6,0.005005005005005005,0.025,0.284,0.3086
0.6,0.5055055055055055,14.843,0.3526,0.3502
0.6,0.006006006006006006,0.011,0.3036,0.1964
0.6,0.5065065065065065,14.829,0.3525,0.3501
0.6,0.007007007007007007,0.043,0.2899,0.3116
0.6,0.5075075075075075,14.81,0.3526,0.3503
0.6,0.008008008008008008,0.043,0.3116,0.3116
0.6,0.5085085085085085,15.471,0.3507,0.3553
0.6,0.009009009009009009,0.035,0.3167,0.2917
0.6,0.5095095095095095,15.443,0.3506,0.3553
0.6,0.01001001001001001,0.049,0.2907,0.2849
0.6,0.5105105105105106,15.441,0.3508,0.3554
0.6,0.011011011011011011,0.06,0.3448,0.3448
0.6,0.5115115115115115,15.427,0.3508,0.3553
0.6,0.012012012012012012,0.054,0.3313,0.3313
0.6,0.5125125125125125,15.557,0.3508,0.3551
0.6,0.013013013013013013,0.063,0.3278,0.35
0.6,0.5135135135135135,15.525,0.3508,0.3552
0.6,0.014014014014014014,0.075,0.3319,0.3319
0.6,0.5145145145145145,15.513,0.3508,0.3552
0.6,0.015015015015015015,0.068,0.3135,0.3676
0.6,0.5155155155155156,15.512,0.3508,0.3553
0.6,0.016016016016016016,0.07,0.3247,0.3608
0.6,0.5165165165165165,15.665,0.3506,0.3488
0.6,0.017017017017017015,0.058,0.306,0.3169
0.6,0.5175175175175175,15.645,0.3505,0.3488
0.6,0.018018018018018018,0.105,0.3125,0.3281
0.6,0.5185185185185185,15.637,0.3506,0.3489
0.6,0.01901901901901902,0.107,0.3379,0.3652
0.6,0.5195195195195195,15.639,0.3505,0.3488
0.6,0.02002002002002002,0.098,0.3094,0.3192
0.6,0.5205205205205206,15.867,0.3509,0.3522
0.6,0.02102102102102102,0.103,0.3107,0.3333
0.6,0.5215215215215215,15.85,0.3508,0.3521
0.6,0.022022022022022022,0.119,0.3181,0.3208
0.6,0.5225225225225225,15.848,0.351,0.3523
0.6,0.023023023023023025,0.113,0.3364,0.3456
0.6,0.5235235235235235,15.841,0.3509,0.3521
0.6,0.024024024024024024,0.115,0.3237,0.3324
0.6,0.5245245245245245,16.12,0.3511,0.3525
0.6,0.025025025025025023,0.12,0.324,0.3352
0.6,0.5255255255255256,16.135,0.351,0.3523
0.6,0.026026026026026026,0.134,0.3316,0.3554
0.6,0.5265265265265265,16.122,0.351,0.3523
0.6,0.02702702702702703,0.122,0.3324,0.3324
0.6,0.5275275275275275,16.123,0.351,0.3523
0.6,0.028028028028028028,0.128,0.3246,0.3351
0.6,0.5285285285285285,16.238,0.3528,0.3503
0.6,0.029029029029029027,0.133,0.3247,0.3455
0.6,0.5295295295295295,16.226,0.3527,0.3504
0.6,0.03003003003003003,0.136,0.3226,0.3375
0.6,0.5305305305305306,16.234,0.3527,0.3503
0.6,0.031031031031031032,0.143,0.3274,0.3657
0.6,0.5315315315315315,16.475,0.35,0.3518
0.6,0.03203203203203203,0.137,0.3299,0.3504
0.6,0.5325325325325325,16.46,0.3502,0.3518
0.6,0.03303303303303303,0.139,0.3333,0.3382
0.6,0.5335335335335335,16.456,0.3502,0.3518
0.6,0.03403403403403403,0.153,0.3287,0.3517
0.6,0.5345345345345345,16.46,0.3502,0.3518
0.6,0.035035035035035036,0.152,0.3161,0.3269
0.6,0.5355355355355356,16.982,0.3513,0.349
0.6,0.036036036036036036,0.154,0.3211,0.3319
0.6,0.5365365365365365,16.97,0.3513,0.3492
0.6,0.037037037037037035,0.157,0.3227,0.3333
0.6,0.5375375375375375,16.967,0.3513,0.349
0.6,0.03803803803803804,0.18,0.323,0.3502
0.6,0.5385385385385385,16.971,0.3514,0.3491
0.6,0.03903903903903904,0.178,0.3227,0.334
0.6,0.5395395395395395,16.956,0.3513,0.349
0.6,0.04004004004004004,0.175,0.328,0.35
0.6,0.5405405405405406,16.953,0.3512,0.3489
0.6,0.04104104104104104,0.178,0.32,0.339
0.6,0.5415415415415415,16.947,0.3514,0.349
0.6,0.04204204204204204,0.213,0.3183,0.3323
0.6,0.5425425425425425,16.941,0.3512,0.3489
0.6,0.043043043043043044,0.208,0.3234,0.325
0.6,0.5435435435435435,17.495,0.3499,0.35
0.6,0.044044044044044044,0.202,0.3217,0.335
0.6,0.5445445445445445,17.51,0.35,0.3501
0.6,0.04504504504504504,0.201,0.3268,0.3284
0.6,0.5455455455455456,17.492,0.35,0.35
0.6,0.04604604604604605,0.213,0.323,0.3307
0.6,0.5465465465465466,17.473,0.35,0.3499
0.6,0.04704704704704705,0.215,0.3263,0.3248
0.6,0.5475475475475475,17.599,0.3519,0.3501
0.6,0.04804804804804805,0.216,0.3273,0.3273
0.6,0.5485485485485485,17.591,0.3518,0.35
0.6,0.04904904904904905,0.213,0.3242,0.3227
0.6,0.5495495495495496,17.607,0.3517,0.3502
0.6,0.050050050050050046,0.238,0.3267,0.3366
0.6,0.5505505505505506,17.594,0.3518,0.3502
0.6,0.05105105105105105,0.231,0.3309,0.3324
0.6,0.5515515515515516,17.963,0.3517,0.3513
0.6,0.05205205205205205,0.23,0.3256,0.3329
0.6,0.5525525525525525,17.961,0.3518,0.3514
0.6,0.05305305305305305,0.253,0.3269,0.3244
0.6,0.5535535535535535,17.96,0.3517,0.3514
0.6,0.05405405405405406,0.256,0.3312,0.3338
0.6,0.5545545545545546,17.96,0.3517,0.3514
0.6,0.055055055055055056,0.256,0.3243,0.332
0.6,0.5555555555555556,18.274,0.3491,0.3513
0.6,0.056056056056056056,0.256,0.3316,0.3422
0.6,0.5565565565565566,18.269,0.3491,0.3514
0.6,0.057057057057057055,0.252,0.3289,0.3342
0.6,0.5575575575575575,18.261,0.3492,0.3513
0.6,0.058058058058058054,0.263,0.3364,0.347
0.6,0.5585585585585585,18.278,0.3492,0.3514
0.6,0.05905905905905906,0.25,0.3378,0.3378
0.6,0.5595595595595596,18.402,0.3504,0.3491
0.6,0.06006006006006006,0.247,0.3347,0.3333
0.6,0.5605605605605606,18.39,0.3504,0.349
0.6,0.06106106106106106,0.267,0.3317,0.3329
0.6,0.5615615615615616,18.4,0.3504,0.3491
0.6,0.062062062062062065,0.266,0.3342,0.3342
0.6,0.5625625625625625,18.409,0.3505,0.3491
0.6,0.06306306306306306,0.264,0.3308,0.3346
0.6,0.5635635635635635,18.627,0.3503,0.3498
0.6,0.06406406406406406,0.255,0.3294,0.3333
0.6,0.5645645645645646,18.638,0.3504,0.3497
0.6,0.06506506506506507,0.297,0.3333,0.3462
0.6,0.5655655655655656,18.639,0.3503,0.3496
0.6,0.06606606606606606,0.28,0.3305,0.3365
0.6,0.5665665665665666,18.632,0.3504,0.3496
0.6,0.06706706706706707,0.295,0.3291,0.3418
0.6,0.5675675675675675,18.904,0.3502,0.3505
0.6,0.06806806806806806,0.292,0.3318,0.3411
0.6,0.5685685685685685,18.896,0.3501,0.3506
0.6,0.06906906906906907,0.343,0.3295,0.3324
0.6,0.5695695695695696,18.875,0.3502,0.3504
0.6,0.07007007007007007,0.333,0.3266,0.3347
0.6,0.5705705705705706,18.894,0.3502,0.3505
0.6,0.07107107107107107,0.337,0.3228,0.3317
0.6,0.5715715715715716,19.102,0.3538,0.3506
0.6,0.07207207207207207,0.333,0.3277,0.3297
0.6,0.5725725725725725,19.09,0.3538,0.3506
0.6,0.07307307307307308,0.362,0.3255,0.3291
0.6,0.5735735735735735,19.069,0.3539,0.3508
0.6,0.07407407407407407,0.372,0.3298,0.3316
0.6,0.5745745745745746,19.07,0.3539,0.3507
0.6,0.07507507507507508,0.362,0.3287,0.3352
0.6,0.5755755755755756,19.739,0.3534,0.3517
0.6,0.07607607607607608,0.362,0.3241,0.3352
0.6,0.5765765765765766,19.755,0.3534,0.3517
0.6,0.07707707707707707,0.378,0.3271,0.3342
0.6,0.5775775775775776,19.747,0.3535,0.3519
0.6,0.07807807807807808,0.371,0.3219,0.3345
0.6,0.5785785785785785,19.715,0.3534,0.3516
0.6,0.07907907907907907,0.374,0.3258,0.3375
0.6,0.5795795795795796,20.195,0.3495,0.347
0.6,0.08008008008008008,0.366,0.3254,0.3336
0.6,0.5805805805805806,20.2,0.3495,0.3471
0.6,0.08108108108108109,0.392,0.3405,0.3362
0.6,0.5815815815815816,20.208,0.3494,0.347
0.6,0.08208208208208208,0.384,0.3395,0.336
0.6,0.5825825825825826,20.197,0.3515,0.3508
0.6,0.08308308308308308,0.391,0.3368,0.335
0.6,0.5835835835835835,20.214,0.3514,0.3508
0.6,0.08408408408408408,0.395,0.337,0.3319
0.6,0.5845845845845846,20.243,0.3514,0.3509
0.6,0.08508508508508508,0.407,0.326,0.3309
0.6,0.5855855855855856,20.225,0.3514,0.3507
0.6,0.08608608608608609,0.421,0.3237,0.3284
0.6,0.5865865865865866,20.55,0.3531,0.3506
0.6,0.08708708708708708,0.411,0.3309,0.3341
0.6,0.5875875875875876,20.578,0.3531,0.3505
0.6,0.08808808808808809,0.417,0.3255,0.3278
0.6,0.5885885885885885,20.565,0.3531,0.3504
0.6,0.0890890890890891,0.45,0.3331,0.3422
0.6,0.5895895895895896,20.562,0.3531,0.3504
0.6,0.09009009009009009,0.442,0.3326,0.3371
0.6,0.5905905905905906,20.778,0.3532,0.3509
0.6,0.09109109109109109,0.436,0.329,0.3359
0.6,0.5915915915915916,20.785,0.3533,0.3511
0.6,0.0920920920920921,0.432,0.3305,0.3383
0.6,0.5925925925925926,20.783,0.3534,0.3511
0.6,0.09309309309309309,0.473,0.3331,0.3317
0.6,0.5935935935935935,20.771,0.3534,0.3511
0.6,0.0940940940940941,0.481,0.3324,0.3359
0.6,0.5945945945945946,21.279,0.3526,0.3513
0.6,0.09509509509509509,0.474,0.3324,0.3289
0.6,0.5955955955955956,21.288,0.3527,0.3514
0.6,0.0960960960960961,0.481,0.3303,0.3324
0.6,0.5965965965965966,21.284,0.3527,0.3513
0.6,0.0970970970970971,0.496,0.3349,0.325
0.6,0.5975975975975976,21.285,0.3528,0.3514
0.6,0.0980980980980981,0.483,0.3313,0.3207
0.6,0.5985985985985985,21.827,0.3529,0.3529
0.6,0.0990990990990991,0.492,0.3329,0.3224
0.6,0.5995995995995996,21.831,0.3529,0.3529
0.6,0.10010010010010009,0.534,0.3443,0.3436
0.6,0.6006006006006006,21.828,0.3529,0.353
0.6,0.1011011011011011,0.545,0.3458,0.3465
0.6,0.6016016016016016,21.823,0.3529,0.353
0.6,0.1021021021021021,0.54,0.3469,0.3431
0.6,0.6026026026026026,22.159,0.3506,0.3503
0.6,0.1031031031031031,0.539,0.3467,0.3435
0.6,0.6036036036036035,22.168,0.3506,0.3501
0.6,0.1041041041041041,0.564,0.3453,0.3422
0.6,0.6046046046046046,22.147,0.3505,0.3501
0.6,0.10510510510510511,0.552,0.3407,0.337
0.6,0.6056056056056056,22.141,0.3505,0.3501
0.6,0.1061061061061061,0.555,0.3446,0.3422
0.6,0.6066066066066066,22.294,0.3524,0.3526
0.6,0.10710710710710711,0.559,0.3482,0.3409
0.6,0.6076076076076076,22.311,0.3525,0.3526
0.6,0.10810810810810811,0.584,0.3376,0.3376
0.6,0.6086086086086087,22.302,0.3524,0.3526
0.6,0.1091091091091091,0.584,0.3389,0.3366
0.6,0.6096096096096096,22.3,0.3524,0.3526
0.6,0.11011011011011011,0.584,0.3391,0.3368
0.6,0.6106106106106106,22.513,0.3529,0.3525
0.6,0.1111111111111111,0.583,0.3391,0.338
0.6,0.6116116116116116,22.523,0.3529,0.3523
0.6,0.11211211211211211,0.597,0.3397,0.3369
0.6,0.6126126126126126,22.527,0.3529,0.3525
0.6,0.11311311311311312,0.597,0.3393,0.3354
0.6,0.6136136136136137,22.516,0.3529,0.3524
0.6,0.11411411411411411,0.593,0.3404,0.3375
0.6,0.6146146146146146,23.042,0.3524,0.3526
0.6,0.11511511511511512,0.595,0.3365,0.3331
0.6,0.6156156156156156,23.046,0.3524,0.3527
0.6,0.11611611611611611,0.611,0.3406,0.3352
0.6,0.6166166166166166,23.05,0.3523,0.3525
0.6,0.11711711711711711,0.626,0.342,0.334
0.6,0.6176176176176176,23.041,0.3523,0.3525
0.6,0.11811811811811812,0.615,0.3401,0.3362
0.6,0.6186186186186187,23.834,0.3508,0.3494
0.6,0.11911911911911911,0.619,0.34,0.3368
0.6,0.6196196196196196,23.844,0.3507,0.3494
0.6,0.12012012012012012,0.697,0.3469,0.3459
0.6,0.6206206206206206,23.855,0.3508,0.3494
0.6,0.12112112112112113,0.701,0.3461,0.3431
0.6,0.6216216216216216,23.858,0.3507,0.3494
0.6,0.12212212212212212,0.685,0.3467,0.3432
0.6,0.6226226226226226,23.833,0.3507,0.3494
0.6,0.12312312312312312,0.691,0.3462,0.3428
0.6,0.6236236236236237,23.836,0.3507,0.3494
0.6,0.12412412412412413,0.746,0.3443,0.3471
0.6,0.6246246246246246,23.836,0.3508,0.3495
0.6,0.12512512512512514,0.745,0.3488,0.3498
0.6,0.6256256256256256,23.841,0.3507,0.3494
0.6,0.12612612612612611,0.744,0.3489,0.3508
0.6,0.6266266266266266,23.869,0.3516,0.3498
0.6,0.12712712712712712,0.741,0.3489,0.3466
0.6,0.6276276276276276,23.858,0.3515,0.3498
0.6,0.12812812812812813,0.737,0.3473,0.3468
0.6,0.6286286286286287,23.879,0.3516,0.35
0.6,0.12912912912912913,0.747,0.3441,0.3497
0.6,0.6296296296296297,23.856,0.3515,0.3498
0.6,0.13013013013013014,0.742,0.3467,0.3448
0.6,0.6306306306306306,24.328,0.3505,0.3509
0.6,0.13113113113113112,0.744,0.3464,0.3464
0.6,0.6316316316316316,24.321,0.3504,0.3509
0.6,0.13213213213213212,0.788,0.3507,0.3471
0.6,0.6326326326326326,24.317,0.3503,0.3508
0.6,0.13313313313313313,0.779,0.3478,0.3461
0.6,0.6336336336336337,24.715,0.3529,0.3508
0.6,0.13413413413413414,0.795,0.3465,0.3457
0.6,0.6346346346346347,24.717,0.3529,0.3508
0.6,0.13513513513513514,0.798,0.3472,0.3459
0.6,0.6356356356356356,24.713,0.3529,0.3508
0.6,0.13613613613613612,0.833,0.3566,0.3427
0.6,0.6366366366366366,24.713,0.3529,0.3508
0.6,0.13713713713713713,0.819,0.3532,0.3411
0.6,0.6376376376376376,25.304,0.3511,0.3501
0.6,0.13813813813813813,0.818,0.3569,0.3383
0.6,0.6386386386386387,25.302,0.3512,0.35
0.6,0.13913913913913914,0.822,0.3568,0.3411
0.6,0.6396396396396397,25.313,0.3511,0.3502
0.6,0.14014014014014015,0.889,0.3446,0.3411
0.6,0.6406406406406406,25.32,0.3511,0.35
0.6,0.14114114114114115,0.89,0.3446,0.3389
0.6,0.6416416416416416,25.559,0.3514,0.3497
0.6,0.14214214214214213,0.883,0.3445,0.3387
0.6,0.6426426426426426,25.558,0.3514,0.3498
0.6,0.14314314314314314,0.886,0.3455,0.3379
0.6,0.6436436436436437,25.572,0.3513,0.3496
0.6,0.14414414414414414,0.902,0.3514,0.339
0.6,0.6446446446446447,25.577,0.3515,0.3498
0.6,0.14514514514514515,0.912,0.3499,0.3373
0.6,0.6456456456456456,25.879,0.351,0.3493
0.6,0.14614614614614616,0.906,0.3517,0.3368
0.6,0.6466466466466466,25.874,0.351,0.3492
0.6,0.14714714714714713,0.909,0.3517,0.3387
0.6,0.6476476476476476,25.883,0.3511,0.3492
0.6,0.14814814814814814,0.932,0.3546,0.3335
0.6,0.6486486486486487,25.893,0.351,0.3492
0.6,0.14914914914914915,0.932,0.3544,0.3346
0.6,0.6496496496496497,25.887,0.351,0.3493
0.6,0.15015015015015015,0.937,0.3559,0.3362
0.6,0.6506506506506506,25.901,0.351,0.3493
0.6,0.15115115115115116,0.978,0.3603,0.3411
0.6,0.6516516516516516,25.886,0.351,0.3492
0.6,0.15215215215215216,0.988,0.3586,0.342
0.6,0.6526526526526526,25.905,0.351,0.3492
0.6,0.15315315315315314,0.979,0.3598,0.3427
0.6,0.6536536536536537,26.39,0.3497,0.3489
0.6,0.15415415415415415,0.981,0.3596,0.3418
0.6,0.6546546546546547,26.388,0.3497,0.3489
0.6,0.15515515515515516,1.035,0.3591,0.3451
0.6,0.6556556556556556,26.388,0.3498,0.3488
0.6,0.15615615615615616,1.042,0.3616,0.3459
0.6,0.6566566566566566,26.382,0.3497,0.3488
0.6,0.15715715715715717,1.033,0.3587,0.3438
0.6,0.6576576576576576,27.327,0.3491,0.348
0.6,0.15815815815815815,1.035,0.3584,0.3435
0.6,0.6586586586586587,27.33,0.3491,0.348
0.6,0.15915915915915915,1.094,0.3573,0.3465
0.6,0.6596596596596597,27.334,0.3492,0.3481
0.6,0.16016016016016016,1.104,0.3571,0.3476
0.6,0.6606606606606606,27.317,0.3491,0.348
0.6,0.16116116116116116,1.096,0.3565,0.3479
0.6,0.6616616616616616,27.535,0.3491,0.348
0.6,0.16216216216216217,1.097,0.3582,0.3493
0.6,0.6626626626626626,27.563,0.3491,0.348
0.6,0.16316316316316315,1.156,0.356,0.3367
0.6,0.6636636636636637,27.581,0.3491,0.3481
0.6,0.16416416416416416,1.149,0.3549,0.3365
0.6,0.6646646646646647,27.561,0.3491,0.348
0.6,0.16516516516516516,1.157,0.3555,0.3382
0.6,0.6656656656656657,27.534,0.3498,0.3493
0.6,0.16616616616616617,1.158,0.3542,0.3362
0.6,0.6666666666666666,27.518,0.3498,0.3493
0.6,0.16716716716716717,1.214,0.354,0.3386
0.6,0.6676676676676676,27.521,0.3497,0.3493
0.6,0.16816816816816815,1.217,0.3557,0.3387
0.6,0.6686686686686687,27.54,0.3498,0.3493
0.6,0.16916916916916916,1.22,0.3547,0.3379
0.6,0.6696696696696697,28.211,0.3474,0.348
0.6,0.17017017017017017,1.22,0.3544,0.3391
0.6,0.6706706706706707,28.224,0.3474,0.3481
0.6,0.17117117117117117,1.292,0.3569,0.3426
0.6,0.6716716716716716,28.235,0.3473,0.3481
0.6,0.17217217217217218,1.283,0.3562,0.3413
0.6,0.6726726726726726,28.239,0.3474,0.3481
0.6,0.17317317317317318,1.291,0.3567,0.3423
0.6,0.6736736736736737,28.235,0.3474,0.3481
0.6,0.17417417417417416,1.283,0.3568,0.3409
0.6,0.6746746746746747,28.229,0.3474,0.3481
0.6,0.17517517517517517,1.368,0.3508,0.3373
0.6,0.6756756756756757,28.242,0.3474,0.3481
0.6,0.17617617617617617,1.358,0.3525,0.3386
0.6,0.6766766766766766,28.789,0.3474,0.3474
0.6,0.17717717717717718,1.35,0.3506,0.3359
0.6,0.6776776776776777,28.795,0.3473,0.3473
0.6,0.1781781781781782,1.352,0.351,0.3361
0.6,0.6786786786786787,28.806,0.3473,0.3473
0.6,0.17917917917917917,1.362,0.3546,0.3427
0.6,0.6796796796796797,28.808,0.3473,0.3472
0.6,0.18018018018018017,1.373,0.3556,0.3428
0.6,0.6806806806806807,29.417,0.3521,0.3514
0.6,0.18118118118118118,1.368,0.3554,0.3423
0.6,0.6816816816816816,29.409,0.352,0.3515
0.6,0.18218218218218218,1.364,0.3544,0.3431
0.6,0.6826826826826827,29.407,0.352,0.3514
0.6,0.1831831831831832,1.483,0.3516,0.3464
0.6,0.6836836836836837,29.406,0.3521,0.3514
0.6,0.1841841841841842,1.482,0.3515,0.3472
0.6,0.6846846846846847,29.549,0.3515,0.3493
0.6,0.18518518518518517,1.482,0.3516,0.3458
0.6,0.6856856856856857,29.551,0.3516,0.3493
0.6,0.18618618618618618,1.485,0.3523,0.3472
0.6,0.6866866866866866,29.541,0.3516,0.3493
0.6,0.1871871871871872,1.547,0.352,0.3487
0.6,0.6876876876876877,29.532,0.3516,0.3493
0.6,0.1881881881881882,1.545,0.3522,0.3479
0.6,0.6886886886886887,29.876,0.3518,0.3509
0.6,0.1891891891891892,1.539,0.3509,0.3471
0.6,0.6896896896896897,29.886,0.3517,0.351
0.6,0.19019019019019018,1.546,0.3513,0.3477
0.6,0.6906906906906907,29.886,0.3519,0.351
0.6,0.19119119119119118,1.598,0.3571,0.3459
0.6,0.6916916916916916,29.873,0.3518,0.351
0.6,0.1921921921921922,1.6,0.3567,0.3455
0.6,0.6926926926926927,30.592,0.351,0.3537
0.6,0.1931931931931932,1.606,0.3565,0.3459
0.6,0.6936936936936937,30.604,0.351,0.3538
0.6,0.1941941941941942,1.603,0.3557,0.3445
0.6,0.6946946946946947,30.574,0.3511,0.3538
0.6,0.19519519519519518,1.708,0.3619,0.3426
0.6,0.6956956956956957,30.604,0.3509,0.3537
0.6,0.1961961961961962,1.709,0.3627,0.3424
0.6,0.6966966966966966,30.61,0.351,0.3538
0.6,0.1971971971971972,1.697,0.3626,0.3434
0.6,0.6976976976976977,30.588,0.351,0.3538
0.6,0.1981981981981982,1.709,0.3626,0.3428
0.6,0.6986986986986987,30.61,0.3509,0.3537
0.6,0.1991991991991992,1.755,0.3615,0.3438
0.6,0.6996996996996997,30.602,0.351,0.3538
0.6,0.20020020020020018,1.747,0.362,0.3428
0.6,0.7007007007007007,31.162,0.3484,0.3497
0.6,0.2012012012012012,1.755,0.3616,0.3434
0.6,0.7017017017017017,31.157,0.3484,0.3497
0.6,0.2022022022022022,1.799,0.3642,0.3462
0.6,0.7027027027027027,31.166,0.3484,0.3497
0.6,0.2032032032032032,1.796,0.3641,0.3458
0.6,0.7037037037037037,31.178,0.3484,0.3497
0.6,0.2042042042042042,1.791,0.3637,0.3456
0.6,0.7047047047047047,31.085,0.3509,0.3473
0.6,0.20520520520520522,1.809,0.3629,0.3455
0.6,0.7057057057057057,31.101,0.3509,0.3472
0.6,0.2062062062062062,1.953,0.3582,0.3458
0.6,0.7067067067067067,31.09,0.3508,0.3472
0.6,0.2072072072072072,1.957,0.3584,0.346
0.6,0.7077077077077077,31.109,0.3509,0.3473
0.6,0.2082082082082082,1.95,0.3583,0.3456
0.6,0.7087087087087087,31.474,0.3508,0.3477
0.6,0.2092092092092092,1.942,0.3574,0.3456
0.6,0.7097097097097097,31.461,0.3507,0.3477
0.6,0.21021021021021022,1.995,0.3606,0.3464
0.6,0.7107107107107107,31.472,0.3507,0.3477
0.6,0.2112112112112112,2.0,0.3619,0.3476
0.6,0.7117117117117117,31.476,0.3507,0.3477
0.6,0.2122122122122122,1.994,0.3605,0.3456
0.6,0.7127127127127127,32.774,0.3496,0.3517
0.6,0.2132132132132132,1.987,0.3615,0.3465
0.6,0.7137137137137137,32.787,0.3496,0.3517
0.6,0.21421421421421422,2.022,0.3575,0.3477
0.6,0.7147147147147147,32.789,0.3496,0.3517
0.6,0.21521521521521522,2.019,0.3571,0.3464
0.6,0.7157157157157157,32.776,0.3496,0.3517
0.6,0.21621621621621623,2.026,0.3576,0.3483
0.6,0.7167167167167167,32.786,0.3495,0.3517
0.6,0.2172172172172172,2.031,0.3569,0.3469
0.6,0.7177177177177178,32.757,0.3496,0.3516
0.6,0.2182182182182182,2.187,0.3613,0.3475
0.6,0.7187187187187187,32.752,0.3496,0.3516
0.6,0.21921921921921922,2.18,0.3621,0.3489
0.6,0.7197197197197197,32.773,0.3496,0.3517
0.6,0.22022022022022023,2.186,0.362,0.3473
0.6,0.7207207207207207,33.163,0.3494,0.3518
0.6,0.22122122122122123,2.182,0.3619,0.3485
0.6,0.7217217217217217,33.154,0.3493,0.3518
0.6,0.2222222222222222,2.325,0.3617,0.3507
0.6,0.7227227227227228,33.175,0.3494,0.3519
0.6,0.22322322322322322,2.316,0.3622,0.3491
0.6,0.7237237237237237,33.469,0.3492,0.3502
0.6,0.22422422422422422,2.323,0.3609,0.3487
0.6,0.7247247247247247,33.477,0.3493,0.3502
0.6,0.22522522522522523,2.329,0.3621,0.3505
0.6,0.7257257257257257,33.489,0.3492,0.3502
0.6,0.22622622622622623,2.411,0.3619,0.3513
0.6,0.7267267267267267,33.476,0.3492,0.3502
